"ogrn","inn","kpp","full_name","name","okved"
"1167746790188","7722373406","772201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОБЛАЧНЫЙ УСКОРИТЕЛЬ""","ООО ""ОБЛАЧНЫЙ УСКОРИТЕЛЬ""","61.10.4"
"1126234007646","6234105240","623401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЛИНК ТЕЛЕКОММУНИКАЦИИ""","ООО ""ЭНЛИНК ТЕЛЕКОММУНИКАЦИИ""","61.10"
"1126234009549","6234106998","623401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАЙД СИСТЕМС""","ООО ""ПРАЙД СИСТЕМС""","61.10"
"1126234011617","6234108755","623401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛСПЕЦСТРОЙ""","ООО ""УНИВЕРСАЛСПЕЦСТРОЙ""","61.10"
"1161690118787","1655364787","165501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНИКС""","ООО ""ОНИКС""","61.10"
"1075009002078","5009057924","500901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ""","ООО ""ТЕЛЕКОМ""","61.10.1"
"1075009002353","5009058205","500901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕЛ-КОМП""","ООО ""ИНТЕЛ-КОМП""","61.10.1"
"1075009005840","5009061222","500901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИГАКОМ СИСТЕМС""","ООО ""ГИГАКОМ СИСТЕМС""","61.10"
"1075010003001","5010035442","501001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГАВА-ДУБНА""","ООО ""АГАВА-ДУБНА""","61.10.4"
"1075010003859","5010035805","501001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬСТРОЙ""","ООО ""СВЯЗЬСТРОЙ""","61.10"
"1075010004200","5010036044","501001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬ ЭЛЕКТРО-Т""","ООО ""СВЯЗЬ ЭЛЕКТРО-Т""","61.10"
"1075010004431","5010036206","501001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕНТЕЛЕКОМ""","ООО ""ТЕНТЕЛЕКОМ""","61.10"
"1075010004805","5010036372","771801001","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЕА САТ""","АО ""ЕА САТ""","61.10.1"
"1083327004881","3327839801","332701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МУЗЫКАЛЬНЫЙ КАНАЛ""","ООО ""МУЗКАНАЛ""","61.10"
"1077847265891","7841358936","784101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛ СТАНДАРТ""","ООО ""КАПИТАЛ СТАНДАРТ""","61.10.1"
"1035006102240","5031018470","503101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛЕКС""","ООО ""ФЛЕКС""","61.10"
"1035006103000","5031006996","503101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕРНОГОЛОВСКАЯ ТЕЛЕФОННАЯ КОМПАНИЯ""","ООО ""Ч.Т.К.""","61.10"
"1035006104165","5031039536","503101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИКРОПРОЦЕССОР""","ООО ""МИКРОПРОЦЕССОР""","61.10.9"
"1020300581520","0306000495","030601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРФЕЙС""","ООО ""ИНТЕРФЕЙС""","61.10.1"
"1077604024838","7604114973","770701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛЬНАЯ ПЛАТЕЖНАЯ СИСТЕМА""","ООО ""УНИВЕРСАЛЬНАЯ ПЛАТЕЖНАЯ СИСТЕМА""","61.1"
"1077604028490","7604118375","760401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКС""","ООО""МАКС""","61.1"
"1105906002817","5906099319","590601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛЬНАЯ ИДЕЯ""","ООО ""УНИВЕРСАЛЬНАЯ ИДЕЯ""","61.10.9"
"1105906002993","5906099492","590601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНЫЙ ЦЕНТР ПОДКЛЮЧЕНИЯ""","ООО ""ЕЦП""","61.1"
"1105906003015","5906099527","590601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНКС ГРУПП""","ООО ""ЛИНКС ГРУПП""","61.10"
"1105906004621","5906101060","590601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТ-КОМ""","ООО ""РТК""","61.10"
"1105906005314","5906101776","026801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮПЛЭЙ""","ООО ""ЮПЛЭЙ""","61.10"
"1105906007866","5906104544","590601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОБАЛ ХАУС""","ООО ""ГЛОБАЛ ХАУС""","61.10.9"
"1143704000175","3704007600","370401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАТА ЛАЙН""","ООО ""ДАТА ЛАЙН""","61.10"
"1143801000925","3801128907","380101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРКОМ""","ООО ""ИНТЕРКОМ""","61.10"
"1143804000889","3804052371","380401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИТСАТ""","ООО ""ВИТСАТ""","61.10.9"
"1143816000350","3816017117","381601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬТЕХСЕРВИС""","ООО ""СВЯЗЬТЕХСЕРВИС""","61.10"
"1085022005386","5022093463","771401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС-М""","ООО ""РЕСУРС-М""","61.30"
"1085024001402","5024094600","502401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАХАБИНО.РУ""","ООО ""НАХАБИНО.РУ""","61.10"
"1083435004267","3435094352","343501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАХИМВОЛГА""","ООО ""АКВАХИМВОЛГА""","61.10.1"
"1083443000904","3443082488","344301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДИОСВЯЗЬ""","ООО ""РАДИОСВЯЗЬ""","61.10"
"1043801751883","3812078207","381201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКАЛЬСКИЙ ТОРГОВЫЙ ДОМ""","ООО ""БТД""","61.20.1"
"1043801910822","3814008660","381401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН""","ООО ""РЕГИОН""","61.10.5"
"1197746224796","7704485121","770401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНЫЙ НАЦИОНАЛЬНЫЙ ОПЕРАТОР ДАННЫХ""","ООО ""ЕНОД""","61.10.3"
"1197746229515","9705130615","770501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТ-ТЕЛЕКОММУНИКАЦИОННЫЕ СИСТЕМЫ""","ООО ""РТ-ТЕЛЕКОМ""","61.10"
"1055803026630","5836622081","583601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР СЕРВИС""","ООО ""ПАРТНЕР СЕРВИС""","61.10.4"
"1100267001229","0267016097","026701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКАЯ ФИРМА ""ГРАДСТРОЙ""","ООО ПКФ ""ГРАДСТРОЙ""","61.10"
"1177847160700","7802619990","780201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАКИКАР""","ООО""ЛАКИКАР""","61.10"
"1177847162822","7839084491","783901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОКОЛЛ""","ООО ""ЕВРОКОЛЛ""","61.10"
"1025601030861","5610062695","561001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРТИС""","ООО ""ОРТИС""","61.10"
"1025601032929","5610011764","561001001","АКЦИОНЕРНОЕ ОБЩЕСТВО ""РАДИОСВЯЗЬ""","АО ""РАДИОСВЯЗЬ""","61.10.1"
"1025601035404","5610010111","561001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНССВЯЗЬ""","ООО ""ТРАНССВЯЗЬ""","61.10.1"
"1025601036702","5610069108","561001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОСС УРАЛ""","ООО ""ОСС УРАЛ""","61.10.4"
"1215400017425","5433977388","543301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Р-ТЕЛЕКОМ""","ООО ""Р-ТЕЛЕКОМ""","61.90"
"1215400020461","5406812972","540601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАЙ ТАУЭРС""","ООО ""ХАЙ ТАУЭРС""","61.20"
"1217700504306","9721147422","772101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ИННОВАЦИОННЫХ ТЕХНОЛОГИЙ""","ООО ""ЦЕНТР ИННОВАЦИОННЫХ ТЕХНОЛОГИЙ""","61.20"
"1217700512721","9701187829","770101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИГНАЛ-СЕРВИС""","ООО ""СИГНАЛ-СЕРВИС""","61.20"
"1034214000215","4214004610","421401001","АКЦИОНЕРНОЕ ОБЩЕСТВО ""РИКТ""","АО ""РИКТ""","61.10"
"5067746883310","7721566839","772301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАНПОРТ-С""","ООО ""ЛАНПОРТ-С""","61.10"
"5067746883474","7734551396","503201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Т- СИСТЕМЫ БЕЗОПАСНОСТИ""","ООО ""Т- СИСТЕМЫ БЕЗОПАСНОСТИ""","61.10"
"5067746884761","7715617958","771501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЙСЛИНК""","ООО ""ВОЙСЛИНК""","61.10"
"5067746885223","7702619620","772501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПЭКС СЕРВИС ГРУПП""","ООО ""ИСГ""","61.10"
"5067746888435","7718604876","771801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЭЛКОМ ТРЕЙДИНГ""","ООО ""ВЭЛКОМ ТРЕЙДИНГ""","61.10"
"1117746514995","7724795763","772401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕРЦЕН КЭПИТАЛ""","ООО ""ГЕРЦЕН КЭПИТАЛ""","61.1"
"1117746517954","7723804398","772301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРАКОМ""","ООО ""ДРАКОМ""","61.1"
"1117746521540","7702765490","773401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРИПТОЦЕНТР""","ООО ""КРИПТОЦЕНТР""","61.10"
"1023701360154","3705007191","370501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕЗОНАНС""","ООО ""РЕЗОНАНС""","61.10"
"1074707002721","4707026297","470701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИЛЛ""","ООО ""ФИЛЛ""","61.1"
"1074712001462","4712125430","471201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИОЗЕРСКИЕ ДОМОВЫЕ СЕТИ""","ООО ""ПДС""","61.10.4"
"1208600012609","8604071256","860401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕКТРОСВЯЗЬ""","ООО ""ЭЛЕКТРОСВЯЗЬ""","61.10"
"1208600013005","8601070600","860101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАРЦ""","ООО ""КВАРЦ""","61.10"
"1122721000379","2721190030","272101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРИОН""","ООО ""ОРИОН""","61.10.1"
"1122721000698","2721190168","770401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС-НАВИГАЦИЯ ДВ""","ООО ""БИЗНЕС-НАВИГАЦИЯ ДВ""","61.10"
"1076320034834","6321202560","632101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРОНА""","ООО ""КОРОНА""","61.10.1"
"1076320035604","6321202803","632101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС ФЛОТ""","ООО ""БИЗНЕС ФЛОТ""","61.10"
"1076325002247","6325044675","632501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРСЕРВИС""","ООО ""ИНТЕРСЕРВИС""","61.10"
"1076325003083","6325045573","632501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАТКОМ""","ООО ""ПЛАТКОМ""","61.1"
"1076325003402","6325045887","632501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТАКТ""","ООО ""КОНТАКТ""","61.20"
"1076325003721","6325045975","632501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПУТНИК-ТЕЛЕКОМ""","ООО ""СПУТНИК-ТЕЛЕКОМ""","61.10"
"1101001013530","1001242100","100101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Н.ТЕКС""","ООО ""Н.ТЕКС""","61.10"
"1101031000751","1018005153","101801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕЛТЕЛЕКОМ2""","ООО ""БЕЛТЕЛЕКОМ2""","61.10.1"
"1101035000087","1007018922","100701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМАКС""","ООО ""ТЕЛЕКОМАКС""","61.10"
"1101035001220","1007019370","100701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОСТУЛАТ""","ООО ""ПОСТУЛАТ""","61.10.1"
"1036300554289","6316061018","631501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕГАТО""","ООО ""ЛЕГАТО""","61.10.4"
"1160280117656","0245953360","024501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОЭНЕРДЖИ""","ООО ""ЭКОЭНЕРДЖИ""","61.90"
"1160280117854","0274920296","027401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИТЕЙЛ РУС""","ООО ""РИТЕЙЛ РУС""","61.20"
"1160280117931","0274920320","027401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС РИТЕЙЛ""","ООО ""АЛЬЯНС РИТЕЙЛ""","61.20"
"1037707006260","7707317816","772101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛ""","ООО ""УНИВЕРСАЛ""","61.10"
"1037707010274","7707319884","770701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬИНФОРМ-ИНВЕСТ""","ООО ""СВЯЗЬИНФОРМ-ИНВЕСТ""","61.10"
"1037707015532","7707322125","770701001","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""НАЦИОНАЛЬНАЯ АССОЦИАЦИЯ ДОМОВЫХ ИНФОРМАЦИОННО-КОММУНИКАЦИОННЫХ СЕТЕЙ""","""НАДИКС""","61.10"
"1046405107770","6451406572","770501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН-СВЯЗЬ""","ООО ""РЕГИОН-СВЯЗЬ""","61.10.1"
"1078610000996","8610020700","861001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛАГМАН""","ООО ""ФЛАГМАН""","61.2"
"1078617002111","8617025786","861701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СМП ""КОНТУРСВЯЗЬМОНТАЖ-2""","ООО СМП ""КСМ-2""","61.10.1"
"1078617003002","8617026268","861701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТЕЛКОМ""","ООО ""СТЕЛКОМ""","61.10.1"
"1026604943518","6660122207","667001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНРЕ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНРЕ""","61.10.3"
"1026604947456","6664036703","667801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ""ИНТЕК""","ООО ""НТЦ ""ИНТЕК""","61.10.1"
"1137746186676","7728835544","772801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АИРВАН""","ООО ""АИРВАН""","61.10.1"
"1137746193584","7709924326","770901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВС СИСТЕМС""","ООО ""АВС СИСТЕМС""","61.10.9"
"1136193007631","6161069597","616101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИРИУС""","ООО ""СИРИУС""","61.10"
"1061685051988","1657063094","165701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АШИТ""","ООО ""АШИТ""","61.10.2"
"1061685052648","1657063697","165701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СУДОХОДНАЯ КОМПАНИЯ ""ДЕЛЬТАОЙЛ""","ООО СК ""ДЕЛЬТАОЙЛ""","61.20.2"
"1053812072049","3812085050","381201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНИУМ""","ООО ""ОНИУМ""","61.1"
"1024500514785","4501050610","450101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАНТ - СЕРВИС""","ООО ""КВАНТ - СЕРВИС""","61.10.1"
"1024500517403","4501084048","450101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРБИТЕЛ""","ООО ""ОРБИТЕЛ""","61.10"
"1024500517865","4501012808","450101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОТОН""","ООО ""ФОТОН""","61.10.4"
"1024500521770","4501082097","450101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКМЕ ТЕЛЕКОМ""","ООО ""АКМЕ ТЕЛЕКОМ""","61.10.4"
"1024500521979","4501081488","450101001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВЫЕ ТЕЛЕФОННЫЕ СИСТЕМЫ""","ЗАО ""НТС""","61.10"
"1024500524575","4501043411","450101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРМАЦИОННЫЕ СИСТЕМЫ СВЯЗИ""","ООО ""ИСС""","61.1"
"1076617000250","6617012896","661701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УТК-СЕВЕР""","ООО ""УТК-СЕВЕР""","61.10.1"
"1076617001229","6617013890","661701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРК-ТЕЛЕКОМ""","ООО ""ПАРК-ТЕЛЕКОМ""","61.10"
"1076619001140","6619011898","661901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАНА""","ООО ""ДАНА""","61.10"
"1076621001148","6621014261","668201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА""","ООО ""АЛЬФА""","61.1"
"5087746031490","7718718224","773401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬ СЕРВИС""","ООО ""СВЯЗЬ СЕРВИС""","61.10"
"5087746033535","7703674091","770801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОБОТ И КОМПАНИЯ""","ООО ""РОБОТ И КОМПАНИЯ""","61.10.4"
"1136320016304","6321317804","525801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОРТ""","ООО ""ПОРТ""","61.10.1"
"1153327001079","3327126568","332701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЛАДИНФОКОМ""","ООО ""ВЛАДИНФОКОМ""","61.10"
